Name,Description,Degree Attributes,Enrollment Status,Type,Start Time,End Time,Days of Week,Instructors,Degree Level,Credits,Formatted Days,Start 24,End 24,Formatted TimeSlot,Matched Skills,Combined Text
Abstract Algebra I,"Isomorphism theorems for groups. Group actions. Composition series. Jordan-Holder theorem. Solvable and nilpotent groups. Field extensions. Algebraic and transcendental extensions. Algebraic closures. Fundamental theorem of Galois theory, and applications. Modules over commutative rings. Structure of finitely generated modules over a principal ideal domain. Applications to finite Abelian groups and matrix canonical forms. Prerequisite: MATH 417 and MATH 418.",,Open (Restricted),Lecture-Discussion,10:00 AM,10:50 AM,MWF,"Dunfield, N",PhD,,Mon Wed Fri,10:00,10:50,Mon Wed Fri 10:00 - 10:50,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Analysis and Visualization', 'Internet of Things', 'Problem Solving and Analysis', 'Data Structure', 'Operating Systems and Networking', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']","Abstract Algebra I Isomorphism theorems for groups. Group actions. Composition series. Jordan-Holder theorem. Solvable and nilpotent groups. Field extensions. Algebraic and transcendental extensions. Algebraic closures. Fundamental theorem of Galois theory, and applications. Modules over commutative rings. Structure of finitely generated modules over a principal ideal domain. Applications to finite Abelian groups and matrix canonical forms. Prerequisite: MATH 417 and MATH 418."
Abstract Algebra II,"Modules over non commutative rings. Direct sums and products. Direct and inverse limits. Categories and  functors. Projective and injective modules. Noetherian and Artinian rings and modules. Semisimple modules. Wedderburn's theorem on semisimple Artinian rings. Application to representation theory of groups. Multilinear algebra, tensor products and flat modules. Tensor, symmetric and exterior algebras. Additional advanced topics.  Prerequisite: MATH 500.",,Open (Restricted),Lecture-Discussion,3:00 PM,3:50 PM,MWF,"Mineyev, I",PhD,,Mon Wed Fri,15:00,15:50,Mon Wed Fri 15:00 - 15:50,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Analysis and Visualization', 'Internet of Things', 'Problem Solving and Analysis', 'Research on Natural Language Processing', 'Research on Block Chain', 'Operating Systems and Networking', 'Research on Cyber Security', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']","Abstract Algebra II Modules over non commutative rings. Direct sums and products. Direct and inverse limits. Categories and  functors. Projective and injective modules. Noetherian and Artinian rings and modules. Semisimple modules. Wedderburn's theorem on semisimple Artinian rings. Application to representation theory of groups. Multilinear algebra, tensor products and flat modules. Tensor, symmetric and exterior algebras. Additional advanced topics.  Prerequisite: MATH 500."
Intro to Algebraic Geometry,"An introduction to the study of algebraic sets defined by polynomial equations; affine and projective space and their subvarieties; rational and regular functions and mappings; divisors, linear systems, and projective embeddings; birational geometry, blowing up; Grassmannians and other special varieties. Prerequisite: MATH 500.",,Open (Restricted),Lecture-Discussion,12:00 PM,12:50 PM,MWF,"Cavey, I",PhD,,Mon Wed Fri,12:00,12:50,Mon Wed Fri 12:00 - 12:50,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Analysis and Visualization', 'Internet of Things', 'Problem Solving and Analysis', 'Operating Systems and Networking', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']","Intro to Algebraic Geometry An introduction to the study of algebraic sets defined by polynomial equations; affine and projective space and their subvarieties; rational and regular functions and mappings; divisors, linear systems, and projective embeddings; birational geometry, blowing up; Grassmannians and other special varieties. Prerequisite: MATH 500."
Differentiable Manifolds II,"Vector bundles, principal bundles, connections, parallel transport, curvature, Chern-Weyl theory, Hodge-DeRham theory. Other topics may include Riemannian geometry, symplectic geometry, spin geometry, and harmonic maps. Prerequisite: MATH 518 or consent of instructor.",,Open (Restricted),Lecture-Discussion,11:00 AM,11:50 AM,MWF,"Loja Fernandes, R",PhD,,Mon Wed Fri,11:00,11:50,Mon Wed Fri 11:00 - 11:50,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Analysis and Visualization', 'Internet of Things', 'Problem Solving and Analysis', 'Operating Systems and Networking', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']","Differentiable Manifolds II Vector bundles, principal bundles, connections, parallel transport, curvature, Chern-Weyl theory, Hodge-DeRham theory. Other topics may include Riemannian geometry, symplectic geometry, spin geometry, and harmonic maps. Prerequisite: MATH 518 or consent of instructor."
Lie Groups and Lie Algebras I,"A general introduction to Lie groups and algebras and their representation theory. Theory of finite group representations, Lie groups as matrix groups, and as differentiable manifolds, Lie algebras as tangent spaces and as abstract objects, and their representations. Examples of the classical groups. May be repeated up to 8 hours. Prerequisite: Undergraduate linear algebra, abstract algebra, point set topology, differentiation on manifolds.",,Open (Restricted),Lecture-Discussion,1:00 PM,2:20 PM,TR,"Haboush, W",Undergraduate,,Tue Thu,13:00,14:20,Tue Thu 13:00 - 14:20,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Analysis and Visualization', 'Internet of Things', 'Problem Solving and Analysis', 'Research on Natural Language Processing', 'Research on Block Chain', 'Operating Systems and Networking', 'Research on Cyber Security', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']","Lie Groups and Lie Algebras I A general introduction to Lie groups and algebras and their representation theory. Theory of finite group representations, Lie groups as matrix groups, and as differentiable manifolds, Lie algebras as tangent spaces and as abstract objects, and their representations. Examples of the classical groups. May be repeated up to 8 hours. Prerequisite: Undergraduate linear algebra, abstract algebra, point set topology, differentiation on manifolds."
Algebraic Topology I,"Introduction to the study of topological spaces by means of algebraic invariants. Topics include the fundamental group, covering spaces and their classification, simplicial and singular homology, applications such as the Brouwer fixed point theorem and the Jordan curve theorem. Prerequisite: MATH 417 and MATH 448 or consent of instructor.",,Open (Restricted),Lecture-Discussion,10:00 AM,10:50 AM,MWF,"Pascaleff, J",PhD,,Mon Wed Fri,10:00,10:50,Mon Wed Fri 10:00 - 10:50,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Analysis and Visualization', 'Internet of Things', 'Problem Solving and Analysis', 'Operating Systems and Networking', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']","Algebraic Topology I Introduction to the study of topological spaces by means of algebraic invariants. Topics include the fundamental group, covering spaces and their classification, simplicial and singular homology, applications such as the Brouwer fixed point theorem and the Jordan curve theorem. Prerequisite: MATH 417 and MATH 448 or consent of instructor."
Homotopy Theory,"Homotopy groups, fibrations and cofibrations, Hurewicz theorem, obstruction theory, Whitehead theorem and additional topics perhaps drawn from Postnikov towers, Freudenthal suspension theorem, Blakers-Massey theorem, spectra. Prerequisite: MATH 526. MATH 501 is recommended but not required.",,Open (Restricted),Lecture-Discussion,2:00 PM,2:50 PM,MWF,"Rezk, C",PhD,,Mon Wed Fri,14:00,14:50,Mon Wed Fri 14:00 - 14:50,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Analysis and Visualization', 'Problem Solving and Analysis', 'Operating Systems and Networking', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']","Homotopy Theory Homotopy groups, fibrations and cofibrations, Hurewicz theorem, obstruction theory, Whitehead theorem and additional topics perhaps drawn from Postnikov towers, Freudenthal suspension theorem, Blakers-Massey theorem, spectra. Prerequisite: MATH 526. MATH 501 is recommended but not required."
Algebraic Number Theory,"Further development of the theory of fields covering topics from valuation theory, ideal theory, units in algebraic number fields, ramification, function fields, and local class field theory. Prerequisite: MATH 500 or equivalent.",,Open (Restricted),Lecture-Discussion,9:00 AM,9:50 AM,MWF,"Liu, Y",PhD,,Mon Wed Fri,09:00,09:50,Mon Wed Fri 09:00 - 09:50,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Analysis and Visualization', 'Internet of Things', 'Problem Solving and Analysis', 'Database Development', 'Web Development', 'Mobile App Development', 'Game Development', 'Operating Systems and Networking', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']","Algebraic Number Theory Further development of the theory of fields covering topics from valuation theory, ideal theory, units in algebraic number fields, ramification, function fields, and local class field theory. Prerequisite: MATH 500 or equivalent."
Analytic Theory of Numbers II,"Development of themes from MATH 531 and further topics chosen from additive number theory, asymptotic properties of multiplicative functions, circle method, diophantine approximation, lattice point problems, metric theory, modular forms, sieve theory. May be repeated. Prerequisite: MATH 531.",,Open (Restricted),Lecture-Discussion,12:00 PM,12:50 PM,MWF,"Thorner, J",PhD,,Mon Wed Fri,12:00,12:50,Mon Wed Fri 12:00 - 12:50,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Analysis and Visualization', 'Internet of Things', 'Problem Solving and Analysis', 'Database Development', 'Web Development', 'Mobile App Development', 'Game Development', 'Operating Systems and Networking', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']","Analytic Theory of Numbers II Development of themes from MATH 531 and further topics chosen from additive number theory, asymptotic properties of multiplicative functions, circle method, diophantine approximation, lattice point problems, metric theory, modular forms, sieve theory. May be repeated. Prerequisite: MATH 531."
Real Analysis,Lebesgue measure on the real line; integration and differentiation of real valued functions of a real variable; and additional topics at discretion of instructor. Prerequisite: MATH 447 or equivalent.,,Open (Restricted),Lecture-Discussion,11:00 AM,11:50 AM,MWF,"Oikhberg, T",PhD,,Mon Wed Fri,11:00,11:50,Mon Wed Fri 11:00 - 11:50,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Analysis and Visualization', 'Internet of Things', 'Statistical Analysis', 'Problem Solving and Analysis', 'Research on Natural Language Processing', 'Research on Block Chain', 'Operating Systems and Networking', 'Research on Cyber Security', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']",Real Analysis Lebesgue measure on the real line; integration and differentiation of real valued functions of a real variable; and additional topics at discretion of instructor. Prerequisite: MATH 447 or equivalent.
Functional Analysis,Fundamental results in functional analysis; spectral theory of compact operators; further topics chosen by the instructor. Prerequisite: MATH 540.,,Closed,Lecture-Discussion,2:00 PM,2:50 PM,MWF,"Kutzarova-Ford, D",PhD,,Mon Wed Fri,14:00,14:50,Mon Wed Fri 14:00 - 14:50,"['Data Analysis and Visualization', 'Internet of Things', 'Statistical Analysis', 'Problem Solving and Analysis']",Functional Analysis Fundamental results in functional analysis; spectral theory of compact operators; further topics chosen by the instructor. Prerequisite: MATH 540.
Dynamical Systems I,"An introduction to the study of dynamical systems. Considers continuous and discrete dynamical systems at a sophisticated level: differential equations, flows and maps on Euclidean space and other manifolds. Emphasis will be placed on the fundamental theoretical concepts and the interaction between the geometry and topology of manifolds and global flows. Discrete dynamics includes Bernoulli shifts, elementary Anosov diffeomorphisms and surfaces of sections of flows. Bifurcation phenomena in both continuous and discrete dynamics will be studied. Prerequisite: MATH 489 or consent of instructor.",,Open (Restricted),Lecture-Discussion,9:00 AM,9:50 AM,MWF,"Bronski, J",PhD,,Mon Wed Fri,09:00,09:50,Mon Wed Fri 09:00 - 09:50,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Analysis and Visualization', 'Internet of Things', 'Problem Solving and Analysis', 'Research on Natural Language Processing', 'Research on Block Chain', 'Operating Systems and Networking', 'Research on Cyber Security', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']","Dynamical Systems I An introduction to the study of dynamical systems. Considers continuous and discrete dynamical systems at a sophisticated level: differential equations, flows and maps on Euclidean space and other manifolds. Emphasis will be placed on the fundamental theoretical concepts and the interaction between the geometry and topology of manifolds and global flows. Discrete dynamics includes Bernoulli shifts, elementary Anosov diffeomorphisms and surfaces of sections of flows. Bifurcation phenomena in both continuous and discrete dynamics will be studied. Prerequisite: MATH 489 or consent of instructor."
Numerical Methods for PDEs,Same as CS 555 and CSE 510. See CS 555.,,CrossListOpen (Restricted),Lecture,12:30 PM,1:45 PM,TR,"Olson, L",PhD,,Tue Thu,12:30,13:45,Tue Thu 12:30 - 13:45,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Analysis and Visualization', 'Problem Solving and Analysis', 'Operating Systems and Networking', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']",Numerical Methods for PDEs Same as CS 555 and CSE 510. See CS 555.
Partial Differential Equations,"Basic introduction to the study of partial differential equations; topics include: the Cauchy problem, power-series methods, characteristics, classification, canonical forms, well-posed problems, Riemann's method for hyperbolic equations, the Goursat problem, the wave equation, Sturm-Liouville problems and separation of variables, Fourier series, the heat equation, integral transforms, Laplace's equation, harmonic functions, potential theory, the Dirichlet and Neumann problems, and Green's functions. Prerequisite: Consent of instructor.",,Open (Restricted),Lecture-Discussion,11:00 AM,11:50 AM,MWF,"Tzirakis, N",PhD,,Mon Wed Fri,11:00,11:50,Mon Wed Fri 11:00 - 11:50,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Analysis and Visualization', 'Internet of Things', 'Problem Solving and Analysis', 'Operating Systems and Networking', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']","Partial Differential Equations Basic introduction to the study of partial differential equations; topics include: the Cauchy problem, power-series methods, characteristics, classification, canonical forms, well-posed problems, Riemann's method for hyperbolic equations, the Goursat problem, the wave equation, Sturm-Liouville problems and separation of variables, Fourier series, the heat equation, integral transforms, Laplace's equation, harmonic functions, potential theory, the Dirichlet and Neumann problems, and Green's functions. Prerequisite: Consent of instructor."
Theory of Probability I,"Mathematical foundations of probability and stochastic processes; probability measures, random variables, distribution functions, convergence theory, the Central Limit Theorem, conditional expectation, and martingale theory. Same as STAT 551. Prerequisite: MATH 541 or consent of instructor.",,CrossListOpen (Restricted),Lecture-Discussion,11:00 AM,12:20 PM,TR,"Wu, X",PhD,,Tue Thu,11:00,12:20,Tue Thu 11:00 - 12:20,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Analysis and Visualization', 'Internet of Things', 'Problem Solving and Analysis', 'Operating Systems and Networking', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']","Theory of Probability I Mathematical foundations of probability and stochastic processes; probability measures, random variables, distribution functions, convergence theory, the Central Limit Theorem, conditional expectation, and martingale theory. Same as STAT 551. Prerequisite: MATH 541 or consent of instructor."
Probabilistic Combinatorics,"Techniques and applications of probabilistic methods in combinatorics. Draws applications from a variety of areas, but emphasizes theoretical aspects of random graphs, including connectivity, trees & cycles, planarity, and coloring problems. Techniques include the second moment method, Lovasz Local Lemma, martingales, Talgrand's Inequality, the Rodl Nibble, and Szemeredi's Regularity Lemma. Applications may come from discrete geometry, coding theory, algorithms & complexity, additive number theory, percolation, positional games, etc. Prerequisite: MATH 580 or consent of instructor.",,Open (Restricted),Lecture-Discussion,12:00 PM,12:50 PM,MWF,"Methuku, A",PhD,,Mon Wed Fri,12:00,12:50,Mon Wed Fri 12:00 - 12:50,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Analysis and Visualization', 'Internet of Things', 'Problem Solving and Analysis', 'Operating Systems and Networking', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']","Probabilistic Combinatorics Techniques and applications of probabilistic methods in combinatorics. Draws applications from a variety of areas, but emphasizes theoretical aspects of random graphs, including connectivity, trees & cycles, planarity, and coloring problems. Techniques include the second moment method, Lovasz Local Lemma, martingales, Talgrand's Inequality, the Rodl Nibble, and Szemeredi's Regularity Lemma. Applications may come from discrete geometry, coding theory, algorithms & complexity, additive number theory, percolation, positional games, etc. Prerequisite: MATH 580 or consent of instructor."
Mathematical Internship,"Full-time or part-time practice of graduate-level mathematics in an off-campus government, industrial, or research laboratory environment. Summary report required. 0 graduate credit. No professional credit. Approved for S/U grading only. May be repeated in separate terms.",,Open (Restricted),Internship,ARRANGED,,,"Bronski, J",Graduate,,,ARRANGED,,ARRANGED -,"['Research on Artificial Intelligence and Machine learning', 'Internet of Things', 'Research on Natural Language Processing', 'Research on Block Chain', 'Research on Cyber Security']","Mathematical Internship Full-time or part-time practice of graduate-level mathematics in an off-campus government, industrial, or research laboratory environment. Summary report required. 0 graduate credit. No professional credit. Approved for S/U grading only. May be repeated in separate terms."
Mathematical Internship,"Full-time or part-time practice of graduate-level mathematics in an off-campus government, industrial, or research laboratory environment. Summary report required. 0 graduate credit. No professional credit. Approved for S/U grading only. May be repeated in separate terms.",,Open (Restricted),Internship,ARRANGED,,,"Mortensen, K",Graduate,,,ARRANGED,,ARRANGED -,"['Research on Artificial Intelligence and Machine learning', 'Internet of Things', 'Research on Natural Language Processing', 'Research on Block Chain', 'Research on Cyber Security']","Mathematical Internship Full-time or part-time practice of graduate-level mathematics in an off-campus government, industrial, or research laboratory environment. Summary report required. 0 graduate credit. No professional credit. Approved for S/U grading only. May be repeated in separate terms."
Advanced Topics in Mathematics,See Class Schedule for current topics. 1 to 4 graduate hours. No professional credit. May be repeated in the same or separate semesters. Prerequisite: Consent of instructor.,,Open (Restricted),Lecture-Discussion,3:00 PM,3:50 PM,MWF,"Ford, K",Graduate,,Mon Wed Fri,15:00,15:50,Mon Wed Fri 15:00 - 15:50,['Internet of Things'],Advanced Topics in Mathematics See Class Schedule for current topics. 1 to 4 graduate hours. No professional credit. May be repeated in the same or separate semesters. Prerequisite: Consent of instructor.
Advanced Topics in Mathematics,See Class Schedule for current topics. 1 to 4 graduate hours. No professional credit. May be repeated in the same or separate semesters. Prerequisite: Consent of instructor.,,Open (Restricted),Lecture-Discussion,11:00 AM,12:20 PM,TR,"Kerman, E",Graduate,,Tue Thu,11:00,12:20,Tue Thu 11:00 - 12:20,['Internet of Things'],Advanced Topics in Mathematics See Class Schedule for current topics. 1 to 4 graduate hours. No professional credit. May be repeated in the same or separate semesters. Prerequisite: Consent of instructor.
Advanced Topics in Mathematics,See Class Schedule for current topics. 1 to 4 graduate hours. No professional credit. May be repeated in the same or separate semesters. Prerequisite: Consent of instructor.,,Open (Restricted),Lecture-Discussion,9:30 AM,10:50 AM,TR,"Zaharescu, A",Graduate,,Tue Thu,09:30,10:50,Tue Thu 09:30 - 10:50,['Internet of Things'],Advanced Topics in Mathematics See Class Schedule for current topics. 1 to 4 graduate hours. No professional credit. May be repeated in the same or separate semesters. Prerequisite: Consent of instructor.
Advanced Topics in Mathematics,See Class Schedule for current topics. 1 to 4 graduate hours. No professional credit. May be repeated in the same or separate semesters. Prerequisite: Consent of instructor.,,CrossListOpen (Restricted),Discussion/Recitation,2:00 PM,3:20 PM,TR,"Liberzon, D",Graduate,,Tue Thu,14:00,15:20,Tue Thu 14:00 - 15:20,['Internet of Things'],Advanced Topics in Mathematics See Class Schedule for current topics. 1 to 4 graduate hours. No professional credit. May be repeated in the same or separate semesters. Prerequisite: Consent of instructor.
Advanced Topics in Mathematics,See Class Schedule for current topics. 1 to 4 graduate hours. No professional credit. May be repeated in the same or separate semesters. Prerequisite: Consent of instructor.,,Open,Lecture-Discussion,10:00 AM,10:50 AM,MWF,"Katz, S",Graduate,,Mon Wed Fri,10:00,10:50,Mon Wed Fri 10:00 - 10:50,['Internet of Things'],Advanced Topics in Mathematics See Class Schedule for current topics. 1 to 4 graduate hours. No professional credit. May be repeated in the same or separate semesters. Prerequisite: Consent of instructor.
Advanced Topics in Mathematics,See Class Schedule for current topics. 1 to 4 graduate hours. No professional credit. May be repeated in the same or separate semesters. Prerequisite: Consent of instructor.,,Open,Lecture-Discussion,9:30 AM,10:50 AM,TR,"Dey, P",Graduate,,Tue Thu,09:30,10:50,Tue Thu 09:30 - 10:50,['Internet of Things'],Advanced Topics in Mathematics See Class Schedule for current topics. 1 to 4 graduate hours. No professional credit. May be repeated in the same or separate semesters. Prerequisite: Consent of instructor.
Reading Course,"Independent study in Mathematics. 1 to 8 graduate hours. No professional credit. Approved for Letter and S/U grading. May be repeated in the same or separate terms, with a maximum of 8 hours per semester. Prerequisite: Consent of instructor.",,Open (Restricted),Independent Study,ARRANGED,,,,Graduate,,,ARRANGED,,ARRANGED -,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Analysis and Visualization', 'Internet of Things', 'Problem Solving and Analysis', 'Operating Systems and Networking', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']","Reading Course Independent study in Mathematics. 1 to 8 graduate hours. No professional credit. Approved for Letter and S/U grading. May be repeated in the same or separate terms, with a maximum of 8 hours per semester. Prerequisite: Consent of instructor."
Thesis Research,Approved for S/U grading only. May be repeated. Prerequisite: Consent of instructor.,,Closed,Independent Study,ARRANGED,,,,PhD,,,ARRANGED,,ARRANGED -,"['Research on Artificial Intelligence and Machine learning', 'Internet of Things', 'Research on Natural Language Processing', 'Research on Block Chain', 'Research on Cyber Security']",Thesis Research Approved for S/U grading only. May be repeated. Prerequisite: Consent of instructor.
Internship,Approved for S/U grading only. May not be repeated for credit. Prerequisite: Completion of first year of Master of Business Administration program.,,Open (Restricted),Independent Study,ARRANGED,,,,PhD,,,ARRANGED,,ARRANGED -,['Internet of Things'],Internship Approved for S/U grading only. May not be repeated for credit. Prerequisite: Completion of first year of Master of Business Administration program.
Special Projects,Individual projects selected by the student in consultation with a faculty member and approved by the executive officer of the program. Approved for letter and S/U grading. May be repeated in the same or subsequent terms to a maximum of 12 hours. Prerequisite: Completion of first year of Master of Business Administration program.,,Open (Restricted),Independent Study,ARRANGED,,,,PhD,,,ARRANGED,,ARRANGED -,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Analysis and Visualization', 'Internet of Things', 'Problem Solving and Analysis', 'Operating Systems and Networking', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']",Special Projects Individual projects selected by the student in consultation with a faculty member and approved by the executive officer of the program. Approved for letter and S/U grading. May be repeated in the same or subsequent terms to a maximum of 12 hours. Prerequisite: Completion of first year of Master of Business Administration program.
Digital Media &amp; Marketing,"Aims to give students ample understanding of the critical role of digital media as the delivery channels of marketing communication and the impacts of digital revolution in marketing and the rise of marketing technology industry, through interaction with the instructor, the content, and other students in the course. 4 graduate hours. No professional credit. Credit is not given for both MBA 543 and BADM 590, Digital Media & Marketing.",,Open (Restricted),Online,ARRANGED,,,"Peacock, M;Yao, M",Graduate,,,ARRANGED,,ARRANGED -,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Analysis and Visualization', 'Internet of Things', 'Critical Thinking', 'Problem Solving and Analysis', 'Communication', 'Operating Systems and Networking', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']","Digital Media &amp; Marketing Aims to give students ample understanding of the critical role of digital media as the delivery channels of marketing communication and the impacts of digital revolution in marketing and the rise of marketing technology industry, through interaction with the instructor, the content, and other students in the course. 4 graduate hours. No professional credit. Credit is not given for both MBA 543 and BADM 590, Digital Media & Marketing."
Digital Media &amp; Marketing,"Aims to give students ample understanding of the critical role of digital media as the delivery channels of marketing communication and the impacts of digital revolution in marketing and the rise of marketing technology industry, through interaction with the instructor, the content, and other students in the course. 4 graduate hours. No professional credit. Credit is not given for both MBA 543 and BADM 590, Digital Media & Marketing.",,Open (Restricted),Online,ARRANGED,,,"Peacock, M;Yao, M",Graduate,,,ARRANGED,,ARRANGED -,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Analysis and Visualization', 'Internet of Things', 'Critical Thinking', 'Problem Solving and Analysis', 'Communication', 'Operating Systems and Networking', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']","Digital Media &amp; Marketing Aims to give students ample understanding of the critical role of digital media as the delivery channels of marketing communication and the impacts of digital revolution in marketing and the rise of marketing technology industry, through interaction with the instructor, the content, and other students in the course. 4 graduate hours. No professional credit. Credit is not given for both MBA 543 and BADM 590, Digital Media & Marketing."
