Name,Description,Degree Attributes,Enrollment Status,Type,Start Time,End Time,Days of Week,Instructors
Signal Processing,"Basic electromechanical techniques used in modern instrumentation and control systems. Use of transducers and actuators. Signal conditioning, grounding, and shielding. Analog and digital signal processing and feedback control methods with emphasis on frequency domain techniques. Frequency response of continuous and discrete systems. Credit is not given for both ME 360 and ABE 425. Prerequisite: ME 340.",,Open,Laboratory,02:00 PM,03:50 PM,R,
Signal Processing,"Basic electromechanical techniques used in modern instrumentation and control systems. Use of transducers and actuators. Signal conditioning, grounding, and shielding. Analog and digital signal processing and feedback control methods with emphasis on frequency domain techniques. Frequency response of continuous and discrete systems. Credit is not given for both ME 360 and ABE 425. Prerequisite: ME 340.",,Open,Laboratory,04:00 PM,05:50 PM,R,
Signal Processing,"Basic electromechanical techniques used in modern instrumentation and control systems. Use of transducers and actuators. Signal conditioning, grounding, and shielding. Analog and digital signal processing and feedback control methods with emphasis on frequency domain techniques. Frequency response of continuous and discrete systems. Credit is not given for both ME 360 and ABE 425. Prerequisite: ME 340.",,Open (Restricted),Lecture,02:00 PM,02:50 PM,MWF,"Bahl, G"
Signal Processing,"Basic electromechanical techniques used in modern instrumentation and control systems. Use of transducers and actuators. Signal conditioning, grounding, and shielding. Analog and digital signal processing and feedback control methods with emphasis on frequency domain techniques. Frequency response of continuous and discrete systems. Credit is not given for both ME 360 and ABE 425. Prerequisite: ME 340.",,Closed,Lecture,02:00 PM,02:50 PM,MWF,"Dullerud, G"
Signal Processing,"Basic electromechanical techniques used in modern instrumentation and control systems. Use of transducers and actuators. Signal conditioning, grounding, and shielding. Analog and digital signal processing and feedback control methods with emphasis on frequency domain techniques. Frequency response of continuous and discrete systems. Credit is not given for both ME 360 and ABE 425. Prerequisite: ME 340.",,CrossListOpen (Restricted),Lecture,02:00 PM,02:50 PM,MWF,"Dullerud, G"
Mechanical Design I,"Kinematics and dynamics of machinery, including introduction to user-centered design and design thinking, analytical and computer-aided design of kinematics, dynamic force analysis, principle of virtual work, cam and gear design, and balancing. Project-based learning of multi-mechanism system design, analysis, fabrication, and evaluation. Prerequisite: ME 270, TAM 212, and TAM 251.",,Closed,Laboratory,02:00 PM,03:20 PM,R,"Tawfick, S;Wandke, K"
Mechanical Design I,"Kinematics and dynamics of machinery, including introduction to user-centered design and design thinking, analytical and computer-aided design of kinematics, dynamic force analysis, principle of virtual work, cam and gear design, and balancing. Project-based learning of multi-mechanism system design, analysis, fabrication, and evaluation. Prerequisite: ME 270, TAM 212, and TAM 251.",,Closed,Laboratory,03:30 PM,04:50 PM,R,"Tawfick, S;Wandke, K"
Mechanical Design I,"Kinematics and dynamics of machinery, including introduction to user-centered design and design thinking, analytical and computer-aided design of kinematics, dynamic force analysis, principle of virtual work, cam and gear design, and balancing. Project-based learning of multi-mechanism system design, analysis, fabrication, and evaluation. Prerequisite: ME 270, TAM 212, and TAM 251.",,Open,Laboratory,11:00 AM,12:20 PM,F,"Tawfick, S;Wandke, K"
Mechanical Design I,"Kinematics and dynamics of machinery, including introduction to user-centered design and design thinking, analytical and computer-aided design of kinematics, dynamic force analysis, principle of virtual work, cam and gear design, and balancing. Project-based learning of multi-mechanism system design, analysis, fabrication, and evaluation. Prerequisite: ME 270, TAM 212, and TAM 251.",,Closed,Laboratory,12:30 PM,01:50 PM,F,"Tawfick, S;Wandke, K"
Mechanical Design I,"Kinematics and dynamics of machinery, including introduction to user-centered design and design thinking, analytical and computer-aided design of kinematics, dynamic force analysis, principle of virtual work, cam and gear design, and balancing. Project-based learning of multi-mechanism system design, analysis, fabrication, and evaluation. Prerequisite: ME 270, TAM 212, and TAM 251.",,Open (Restricted),Lecture-Discussion,09:00 AM,09:50 AM,MW,"Wandke, K"
Mechanical Design I,"Kinematics and dynamics of machinery, including introduction to user-centered design and design thinking, analytical and computer-aided design of kinematics, dynamic force analysis, principle of virtual work, cam and gear design, and balancing. Project-based learning of multi-mechanism system design, analysis, fabrication, and evaluation. Prerequisite: ME 270, TAM 212, and TAM 251.",,Open,Laboratory,08:00 AM,09:20 AM,F,"Tawfick, S;Wandke, K"
Mechanical Design I,"Kinematics and dynamics of machinery, including introduction to user-centered design and design thinking, analytical and computer-aided design of kinematics, dynamic force analysis, principle of virtual work, cam and gear design, and balancing. Project-based learning of multi-mechanism system design, analysis, fabrication, and evaluation. Prerequisite: ME 270, TAM 212, and TAM 251.",,Closed,Laboratory,09:30 AM,10:50 AM,F,"Tawfick, S;Wandke, K"
Mechanical Design I,"Kinematics and dynamics of machinery, including introduction to user-centered design and design thinking, analytical and computer-aided design of kinematics, dynamic force analysis, principle of virtual work, cam and gear design, and balancing. Project-based learning of multi-mechanism system design, analysis, fabrication, and evaluation. Prerequisite: ME 270, TAM 212, and TAM 251.",,Closed,Laboratory,12:30 PM,01:50 PM,R,"Tawfick, S;Wandke, K"
Mechanical Design I,"Kinematics and dynamics of machinery, including introduction to user-centered design and design thinking, analytical and computer-aided design of kinematics, dynamic force analysis, principle of virtual work, cam and gear design, and balancing. Project-based learning of multi-mechanism system design, analysis, fabrication, and evaluation. Prerequisite: ME 270, TAM 212, and TAM 251.",,Open,Laboratory,05:00 PM,06:20 PM,R,"Tawfick, S;Wandke, K"
Mechanical Design I,"Kinematics and dynamics of machinery, including introduction to user-centered design and design thinking, analytical and computer-aided design of kinematics, dynamic force analysis, principle of virtual work, cam and gear design, and balancing. Project-based learning of multi-mechanism system design, analysis, fabrication, and evaluation. Prerequisite: ME 270, TAM 212, and TAM 251.",,Open (Restricted),Lecture-Discussion,10:00 AM,10:50 AM,MW,"Tawfick, S"
Mechanical Design II,"Design and analysis of machinery for load-bearing and power transmission. Consideration of material failure modes, including yielding, fracture, and fatigue. Design and selection of machine elements: threaded fasteners, springs, rolling-element bearings, fluid film lubrication, gears and friction drives. Prerequisite: ME 330 OR CEE 300; ME 370.",,Closed,Lecture-Discussion,10:00 AM,11:50 AM,TR,"Mercer, B"
Mechanical Design II,"Design and analysis of machinery for load-bearing and power transmission. Consideration of material failure modes, including yielding, fracture, and fatigue. Design and selection of machine elements: threaded fasteners, springs, rolling-element bearings, fluid film lubrication, gears and friction drives. Prerequisite: ME 330 OR CEE 300; ME 370.",,Open (Restricted),Lecture-Discussion,03:00 PM,04:50 PM,TR,"Wandke, K"
Mechanical Design II,"Design and analysis of machinery for load-bearing and power transmission. Consideration of material failure modes, including yielding, fracture, and fatigue. Design and selection of machine elements: threaded fasteners, springs, rolling-element bearings, fluid film lubrication, gears and friction drives. Prerequisite: ME 330 OR CEE 300; ME 370.",,Open (Restricted),Lecture-Discussion,10:00 AM,11:50 AM,TR,"Mercer, B"
Energy Conversion Systems,"Processes and systems for energy conversion, including power and refrigeration cycles, air conditioning, thermoelectrics and fuel cells; ideal-gas mixtures and psychrometrics. 3 undergraduate hours. 4 graduate hours. Prerequisite: ME 200.",,Closed,Lecture-Discussion,03:00 PM,03:50 PM,MWF,"Tang, K"
Energy Conversion Systems,"Processes and systems for energy conversion, including power and refrigeration cycles, air conditioning, thermoelectrics and fuel cells; ideal-gas mixtures and psychrometrics. 3 undergraduate hours. 4 graduate hours. Prerequisite: ME 200.",,CrossListOpen (Restricted),Lecture-Discussion,03:00 PM,03:50 PM,MWF,"Tang, K"
Energy Conversion Systems,"Processes and systems for energy conversion, including power and refrigeration cycles, air conditioning, thermoelectrics and fuel cells; ideal-gas mixtures and psychrometrics. 3 undergraduate hours. 4 graduate hours. Prerequisite: ME 200.",,Open (Restricted),Online,ARRANGED,,,"Tang, K"
Intermediate Thermodynamics,"Classical thermodynamics, including the TdS equations and the Maxwell relations; development of thermodynamic property relations, behavior of real gases, thermodynamics of mixtures, phase equilibrium and chemical reactions and equilibrium with an emphasis on combustion reactions; statistical thermodynamics including the effect of molecular and atomic structure, statistical concepts and distributions, calculation of thermodynamic properties of gas-phase atoms and molecules, kinetic theory of gases, and vibrations in crystals and the electron gas in metals; selected applications. 4 undergraduate hours. 4 graduate hours. Credit is not given for both ME 404 and any of PHYS 427, CHEM 442, or CHEM 444. Prerequisite: ME 200.",,Open (Restricted),Online,ARRANGED,,,"Brewster, M"
Intermediate Thermodynamics,"Classical thermodynamics, including the TdS equations and the Maxwell relations; development of thermodynamic property relations, behavior of real gases, thermodynamics of mixtures, phase equilibrium and chemical reactions and equilibrium with an emphasis on combustion reactions; statistical thermodynamics including the effect of molecular and atomic structure, statistical concepts and distributions, calculation of thermodynamic properties of gas-phase atoms and molecules, kinetic theory of gases, and vibrations in crystals and the electron gas in metals; selected applications. 4 undergraduate hours. 4 graduate hours. Credit is not given for both ME 404 and any of PHYS 427, CHEM 442, or CHEM 444. Prerequisite: ME 200.",,Open,Lecture-Discussion,01:00 PM,02:50 PM,TR,"Brewster, M"
Intermediate Gas Dynamics,"Solution of internal compressible-flow problems by one-dimensional techniques, both steady and unsteady; flows with smooth and abrupt area change, with friction, with heat addition, and with mass addition; flows with weak and strong waves, multiple confined streams, and shock waves. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: ME 200; ME 310, TAM 335 or AE 311.",,CrossListOpen (Restricted),Lecture-Discussion,01:00 PM,01:50 PM,MWF,"Panerai, F"
Intermediate Gas Dynamics,"Solution of internal compressible-flow problems by one-dimensional techniques, both steady and unsteady; flows with smooth and abrupt area change, with friction, with heat addition, and with mass addition; flows with weak and strong waves, multiple confined streams, and shock waves. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: ME 200; ME 310, TAM 335 or AE 311.",,Closed,Lecture-Discussion,01:00 PM,01:50 PM,MWF,"Panerai, F"
Numerical Thermo-Fluid Mechs,"Numerical techniques for solving the equations governing conduction and convective heat transfer in steady and unsteady fluid flows: finite-difference and finite-volume techniques, basic algorithms, and applications to real-world fluid-flow and heat-transfer problems. Same as CSE 412. 2 or 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: ME 310 OR TAM 335; ME 320.",,Closed,Lecture-Discussion,01:00 PM,01:50 PM,MWF,"Raj, A"
Numerical Thermo-Fluid Mechs,"Numerical techniques for solving the equations governing conduction and convective heat transfer in steady and unsteady fluid flows: finite-difference and finite-volume techniques, basic algorithms, and applications to real-world fluid-flow and heat-transfer problems. Same as CSE 412. 2 or 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: ME 310 OR TAM 335; ME 320.",,CrossListOpen,Lecture-Discussion,01:00 PM,01:50 PM,MWF,"Raj, A"
Numerical Thermo-Fluid Mechs,"Numerical techniques for solving the equations governing conduction and convective heat transfer in steady and unsteady fluid flows: finite-difference and finite-volume techniques, basic algorithms, and applications to real-world fluid-flow and heat-transfer problems. Same as CSE 412. 2 or 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: ME 310 OR TAM 335; ME 320.",,CrossListOpen (Restricted),Lecture-Discussion,01:00 PM,01:50 PM,MWF,"Raj, A"
Introduction to Robotics,Same as AE 482 and ECE 470. See ECE 470.,,CrossListOpen,Laboratory,09:00 AM,10:50 AM,T,
Introduction to Robotics,Same as AE 482 and ECE 470. See ECE 470.,,CrossListOpen,Laboratory,09:00 AM,10:50 AM,R,
Introduction to Robotics,Same as AE 482 and ECE 470. See ECE 470.,,Closed,Laboratory,02:00 PM,03:50 PM,T,
Introduction to Robotics,Same as AE 482 and ECE 470. See ECE 470.,,Closed,Laboratory,02:00 PM,03:50 PM,R,
Introduction to Robotics,Same as AE 482 and ECE 470. See ECE 470.,,Closed,Laboratory,09:00 AM,10:50 AM,M,
Introduction to Robotics,Same as AE 482 and ECE 470. See ECE 470.,,Closed,Laboratory,04:00 PM,05:50 PM,T,"Hong, K"
Introduction to Robotics,Same as AE 482 and ECE 470. See ECE 470.,,Closed,Laboratory,04:00 PM,05:50 PM,R,
Introduction to Robotics,Same as AE 482 and ECE 470. See ECE 470.,,Closed,Lecture,12:30 PM,01:50 PM,TR,"Belabbas, M"
Robot Dynamics and Control,Same as ECE 489 and SE 422. See SE 422.,,Closed,Laboratory,12:00 PM,02:50 PM,F,"Block, D"
Robot Dynamics and Control,Same as ECE 489 and SE 422. See SE 422.,,CrossListOpen,Laboratory,11:00 AM,01:50 PM,W,"Block, D"
Robot Dynamics and Control,Same as ECE 489 and SE 422. See SE 422.,,CrossListOpen,Laboratory,09:00 AM,11:50 AM,F,"Block, D"
Robot Dynamics and Control,Same as ECE 489 and SE 422. See SE 422.,,Closed,Lecture,09:30 AM,10:50 AM,TR,"Yim, J"
Num Control of Mfg Processes,"Numerical control systems, manufacturing processes, principles and practices basic to numerical control, and programming methodology for numerical control. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: CS 101 and ME 270.",,Closed,Laboratory,12:00 PM,01:50 PM,F,
Num Control of Mfg Processes,"Numerical control systems, manufacturing processes, principles and practices basic to numerical control, and programming methodology for numerical control. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: CS 101 and ME 270.",,Closed,Laboratory,02:00 PM,03:50 PM,F,
Num Control of Mfg Processes,"Numerical control systems, manufacturing processes, principles and practices basic to numerical control, and programming methodology for numerical control. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: CS 101 and ME 270.",,Closed,Lecture,02:00 PM,02:50 PM,MW,"Toro Santamaria, R"
Micromanufacturing Process &amp; Automation,"Scaling laws in miniaturization, Micro-machine tools design and characterization, Micromanufacturing process modeling, simulation and automation, Micro-metrology and Micro-assembly systems. 3 undergraduate hours. 4 graduate hours. Prerequisite: ME 270 or equivalent or consent of instructor.",,Closed,Lecture,03:30 PM,05:20 PM,TR,"Correa Panesso, J"
Micromanufacturing Process &amp; Automation,"Scaling laws in miniaturization, Micro-machine tools design and characterization, Micromanufacturing process modeling, simulation and automation, Micro-metrology and Micro-assembly systems. 3 undergraduate hours. 4 graduate hours. Prerequisite: ME 270 or equivalent or consent of instructor.",,CrossListOpen (Restricted),Lecture,03:30 PM,05:20 PM,TR,"Correa Panesso, J"
Industrial Control Systems,"Industrial control techniques; case studies of industrial systems; design, selection, and maintenance of industrial control systems, including electromechanical, pneumatic, thermal, and hydraulic systems. 4 undergraduate hours. 4 graduate hours. Credit is not given for both ME 460 and ECE 486. Prerequisite: ME 340 and ME 360.",,Closed,Laboratory,10:00 AM,11:50 AM,T,
Industrial Control Systems,"Industrial control techniques; case studies of industrial systems; design, selection, and maintenance of industrial control systems, including electromechanical, pneumatic, thermal, and hydraulic systems. 4 undergraduate hours. 4 graduate hours. Credit is not given for both ME 460 and ECE 486. Prerequisite: ME 340 and ME 360.",,Open,Laboratory,03:00 PM,04:50 PM,T,
Industrial Control Systems,"Industrial control techniques; case studies of industrial systems; design, selection, and maintenance of industrial control systems, including electromechanical, pneumatic, thermal, and hydraulic systems. 4 undergraduate hours. 4 graduate hours. Credit is not given for both ME 460 and ECE 486. Prerequisite: ME 340 and ME 360.",,Closed,Laboratory,10:00 AM,11:50 AM,F,
Industrial Control Systems,"Industrial control techniques; case studies of industrial systems; design, selection, and maintenance of industrial control systems, including electromechanical, pneumatic, thermal, and hydraulic systems. 4 undergraduate hours. 4 graduate hours. Credit is not given for both ME 460 and ECE 486. Prerequisite: ME 340 and ME 360.",,Open,Laboratory,01:00 PM,02:50 PM,F,
Industrial Control Systems,"Industrial control techniques; case studies of industrial systems; design, selection, and maintenance of industrial control systems, including electromechanical, pneumatic, thermal, and hydraulic systems. 4 undergraduate hours. 4 graduate hours. Credit is not given for both ME 460 and ECE 486. Prerequisite: ME 340 and ME 360.",,CrossListOpen (Restricted),Lecture-Discussion,11:00 AM,12:20 PM,MW,"Hovakimyan, N"
Senior Design Project,"Solution of a real-world design problem: development, evaluation, and recommendation of alternative solutions subject to realistic constraints that include most of the following considerations: economics, environment, sustainability, manufacturability, ethics, health and safety, society, and politics. 3 undergraduate hours. No graduate credit. Prerequisite: Concurrent enrollment in no more than two required ME courses; completion of all required courses for ME students. Concurrent enrollment in no more than two required TAM courses; completion of all required courses for EM students. Departmental approval required. Restricted to students in the Mechanical Sci & Engineering department. Restricted to students with Senior class standing.",Advanced Composition course.,Open (Restricted),Lecture,08:00 AM,09:50 AM,T,"Johnson, B"
Senior Design Project,"Solution of a real-world design problem: development, evaluation, and recommendation of alternative solutions subject to realistic constraints that include most of the following considerations: economics, environment, sustainability, manufacturability, ethics, health and safety, society, and politics. 3 undergraduate hours. No graduate credit. Prerequisite: Concurrent enrollment in no more than two required ME courses; completion of all required courses for ME students. Concurrent enrollment in no more than two required TAM courses; completion of all required courses for EM students. Departmental approval required. Restricted to students in the Mechanical Sci & Engineering department. Restricted to students with Senior class standing.",Advanced Composition course.,Open,Laboratory-Discussion,08:00 AM,09:50 AM,TR,"Patel, D"
Senior Design Project,"Solution of a real-world design problem: development, evaluation, and recommendation of alternative solutions subject to realistic constraints that include most of the following considerations: economics, environment, sustainability, manufacturability, ethics, health and safety, society, and politics. 3 undergraduate hours. No graduate credit. Prerequisite: Concurrent enrollment in no more than two required ME courses; completion of all required courses for ME students. Concurrent enrollment in no more than two required TAM courses; completion of all required courses for EM students. Departmental approval required. Restricted to students in the Mechanical Sci & Engineering department. Restricted to students with Senior class standing.",Advanced Composition course.,Open (Restricted),Laboratory-Discussion,08:00 AM,09:50 AM,TR,
Senior Design Project,"Solution of a real-world design problem: development, evaluation, and recommendation of alternative solutions subject to realistic constraints that include most of the following considerations: economics, environment, sustainability, manufacturability, ethics, health and safety, society, and politics. 3 undergraduate hours. No graduate credit. Prerequisite: Concurrent enrollment in no more than two required ME courses; completion of all required courses for ME students. Concurrent enrollment in no more than two required TAM courses; completion of all required courses for EM students. Departmental approval required. Restricted to students in the Mechanical Sci & Engineering department. Restricted to students with Senior class standing.",Advanced Composition course.,Open,Lecture,04:00 PM,05:50 PM,M,"Singh, S"
Finite Element Analysis,"The finite element method and its application to engineering problems: truss and frame structures, heat conduction, and linear elasticity; use of application software; overview of advanced topics such as structural dynamics, fluid flow, and nonlinear structural analysis. Same as AE 420 and CSE 451. 3 or 4 undergraduate hours. 3 or 4 graduate hours. Credit is not given for both ME 471 and CEE 470. Prerequisite: CS 101 and ME 371 or TAM 470. Alternatively, AE 370 for AE students.",,CrossListOpen,Lecture-Discussion,12:00 PM,01:20 PM,MW,"Mercer, B"
Finite Element Analysis,"The finite element method and its application to engineering problems: truss and frame structures, heat conduction, and linear elasticity; use of application software; overview of advanced topics such as structural dynamics, fluid flow, and nonlinear structural analysis. Same as AE 420 and CSE 451. 3 or 4 undergraduate hours. 3 or 4 graduate hours. Credit is not given for both ME 471 and CEE 470. Prerequisite: CS 101 and ME 371 or TAM 470. Alternatively, AE 370 for AE students.",,Closed,Lecture-Discussion,12:00 PM,01:20 PM,MW,"Mercer, B"
Finite Element Analysis,"The finite element method and its application to engineering problems: truss and frame structures, heat conduction, and linear elasticity; use of application software; overview of advanced topics such as structural dynamics, fluid flow, and nonlinear structural analysis. Same as AE 420 and CSE 451. 3 or 4 undergraduate hours. 3 or 4 graduate hours. Credit is not given for both ME 471 and CEE 470. Prerequisite: CS 101 and ME 371 or TAM 470. Alternatively, AE 370 for AE students.",,Open (Restricted),Online,ARRANGED,,,"Mercer, B"
Whole-Body Musculoskel Biomech,"Exploration of the human musculoskeletal system with an emphasis on the whole-body or organism level; modeling and analysis techniques for examining human movement, such as rigid-body modeling techniques, forward and inverse dynamics, and Lagrangian mechanics; examination of current topics, such as orthopedic biomechanics, prosthetics and orthotics, postural control, and locomotion; use of computerized motion-capture equipment and software to examine, simulate, and analyze human movement. Same as BIOE 481. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: TAM 212 and TAM 251.",,Closed,Lecture-Discussion,01:00 PM,01:50 PM,MWF,"Kersh, M"
Mechanobiology,"Integrative approach to mechanobiology; mechanics of cell adhesion; cytoskeletal structure and mechanics; mechanotransduction; mechanics of cell proliferation, apoptosis, cancer cells, and stem cells; aging; critical issues facing the mechanobiological sciences. 4 undergraduate hours. 4 graduate hours. Prerequisite: CHEM 102 and TAM 251.",,Closed,Lecture,03:00 PM,04:50 PM,TR,"Han, B"
MEMS-NEMS Theory &amp; Fabrication,"Physical and chemical theory, design, and hands-on fabrication of micro- and nano-electromechanical systems (MEMS and NEMS); cleanroom fabrication theory, including general cleanroom safety, lithography, additive and subtractive processes, bulk and surface micromachining, deep reactive ion etching (DRIE), lithographic Galvanoformung Abformung (LIGA), packaging, scaling, actuators, and micro-nanofluids; fabrication of two take-home devices, such as piezoresistive sensors and microfluidic logic chips, that demonstrate advanced fabrication processing. 4 undergraduate hours. 4 graduate hours. Prerequisite: PHYS 212.",,Closed,Laboratory,08:00 AM,10:50 AM,F,
MEMS-NEMS Theory &amp; Fabrication,"Physical and chemical theory, design, and hands-on fabrication of micro- and nano-electromechanical systems (MEMS and NEMS); cleanroom fabrication theory, including general cleanroom safety, lithography, additive and subtractive processes, bulk and surface micromachining, deep reactive ion etching (DRIE), lithographic Galvanoformung Abformung (LIGA), packaging, scaling, actuators, and micro-nanofluids; fabrication of two take-home devices, such as piezoresistive sensors and microfluidic logic chips, that demonstrate advanced fabrication processing. 4 undergraduate hours. 4 graduate hours. Prerequisite: PHYS 212.",,Closed,Laboratory,02:00 PM,04:50 PM,F,
MEMS-NEMS Theory &amp; Fabrication,"Physical and chemical theory, design, and hands-on fabrication of micro- and nano-electromechanical systems (MEMS and NEMS); cleanroom fabrication theory, including general cleanroom safety, lithography, additive and subtractive processes, bulk and surface micromachining, deep reactive ion etching (DRIE), lithographic Galvanoformung Abformung (LIGA), packaging, scaling, actuators, and micro-nanofluids; fabrication of two take-home devices, such as piezoresistive sensors and microfluidic logic chips, that demonstrate advanced fabrication processing. 4 undergraduate hours. 4 graduate hours. Prerequisite: PHYS 212.",,Closed,Laboratory,03:00 PM,05:50 PM,R,
MEMS-NEMS Theory &amp; Fabrication,"Physical and chemical theory, design, and hands-on fabrication of micro- and nano-electromechanical systems (MEMS and NEMS); cleanroom fabrication theory, including general cleanroom safety, lithography, additive and subtractive processes, bulk and surface micromachining, deep reactive ion etching (DRIE), lithographic Galvanoformung Abformung (LIGA), packaging, scaling, actuators, and micro-nanofluids; fabrication of two take-home devices, such as piezoresistive sensors and microfluidic logic chips, that demonstrate advanced fabrication processing. 4 undergraduate hours. 4 graduate hours. Prerequisite: PHYS 212.",,Closed,Lecture,09:30 AM,10:50 AM,TR,"Mensing, G"
Honors Project,Special project or reading course for James Scholars in engineering. 1 to 4 undergraduate hours. No graduate credit. May be repeated. Prerequisite: Consent of instructor.,,Open (Restricted),Independent Study,ARRANGED,,,
Independent Study,"Independent study of advanced problems related to mechanical engineering. 1 to 3 undergraduate hours. No graduate credit. May be repeated in separate terms to a maximum of 6 hours, as topics vary. Prerequisite: Consent of Instructor. Students with Junior or Senior standing.",,Closed,Independent Study,ARRANGED,,,
Special Topics,Subject offerings of new and developing areas of knowledge in mechanical engineering intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. 1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated in the same or separate terms if topics vary to a maximum of 9 hours.,,Closed,Lecture-Discussion,10:00 AM,11:20 AM,MW,"Jasiuk, I"
Special Topics,Subject offerings of new and developing areas of knowledge in mechanical engineering intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. 1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated in the same or separate terms if topics vary to a maximum of 9 hours.,,CrossListOpen (Restricted),Lecture-Discussion,10:00 AM,10:50 AM,MWF,"He, J"
Special Topics,Subject offerings of new and developing areas of knowledge in mechanical engineering intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. 1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated in the same or separate terms if topics vary to a maximum of 9 hours.,,Open (Restricted),Online,ARRANGED,,,"Nawaz, K"
Special Topics,Subject offerings of new and developing areas of knowledge in mechanical engineering intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. 1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated in the same or separate terms if topics vary to a maximum of 9 hours.,,Open (Restricted),Online Lecture,ARRANGED,,,"Nawaz, K"
Special Topics,Subject offerings of new and developing areas of knowledge in mechanical engineering intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. 1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated in the same or separate terms if topics vary to a maximum of 9 hours.,,CrossListOpen (Restricted),Lecture-Discussion,11:00 AM,12:20 PM,TR,"Cai, L"
Special Topics,Subject offerings of new and developing areas of knowledge in mechanical engineering intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. 1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated in the same or separate terms if topics vary to a maximum of 9 hours.,,Open (Restricted),Online,ARRANGED,,,"Cai, L"
Special Topics,Subject offerings of new and developing areas of knowledge in mechanical engineering intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. 1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated in the same or separate terms if topics vary to a maximum of 9 hours.,,CrossListOpen,Online Lecture,ARRANGED,,,"Lee, C"
Combustion Fundamentals,"Fundamentals of kinetic theory, transport phenomena, chemical equilibria, and reaction kinetics; flames, their gross properties, structure, and gas dynamics including oscillatory and turbulent burning; solid and liquid propellant combustion; one-dimensional detonation theory including structure and initiation; three-dimensional and other complex detonation waves; supersonic burning. Same as AE 538. Prerequisite: AE 311 or ME 410.",,CrossListOpen,Lecture-Discussion,03:00 PM,04:50 PM,TR,"Glumac, N"
Combustion Fundamentals,"Fundamentals of kinetic theory, transport phenomena, chemical equilibria, and reaction kinetics; flames, their gross properties, structure, and gas dynamics including oscillatory and turbulent burning; solid and liquid propellant combustion; one-dimensional detonation theory including structure and initiation; three-dimensional and other complex detonation waves; supersonic burning. Same as AE 538. Prerequisite: AE 311 or ME 410.",,Open (Restricted),Online,ARRANGED,,,"Glumac, N"
Thermal Systems,"Steady-state simulation and optimization of thermal systems, dynamic performance, and probabilities in system design. Prerequisite: ME 402.",,Open,Lecture-Discussion,01:00 PM,02:50 PM,TR,"Tang, K"
Thermal Systems,"Steady-state simulation and optimization of thermal systems, dynamic performance, and probabilities in system design. Prerequisite: ME 402.",,Open (Restricted),Online,ARRANGED,,,"Tang, K"
Design of IC Engines,"Design of internal combustion engines, including gas forces, inertia loads, bearing analysis, torsional vibration, balance, lubrication, valve and cam design, and stress analysis of major engine components. Prerequisite: ME 403.",,CrossListOpen (Restricted),Online Lecture,ARRANGED,,,"Lee, C"
Design of IC Engines,"Design of internal combustion engines, including gas forces, inertia loads, bearing analysis, torsional vibration, balance, lubrication, valve and cam design, and stress analysis of major engine components. Prerequisite: ME 403.",,Open (Restricted),Online,ARRANGED,,,"Lee, C"
Carbon Capture and Storage,"Carbon capture and storage is an important technology for reducing greenhouse gas emissions and mitigating global warming. This course will cover fundamentals for CO2 separation from syngas and post-combustion flue gas, the most advanced CO2 capture technologies including absorption, adsorption and membranes, CO2 compression and transportation, and CO2 sequestration in deep underground geological formations. 4 graduate hours. No professional credit. Prerequisite: ME 200; MATH 285 OR MATH 441; Recommended: ME 404.",,Closed,Lecture-Discussion,10:00 AM,10:50 AM,MWF,"He, J"
Carbon Capture and Storage,"Carbon capture and storage is an important technology for reducing greenhouse gas emissions and mitigating global warming. This course will cover fundamentals for CO2 separation from syngas and post-combustion flue gas, the most advanced CO2 capture technologies including absorption, adsorption and membranes, CO2 compression and transportation, and CO2 sequestration in deep underground geological formations. 4 graduate hours. No professional credit. Prerequisite: ME 200; MATH 285 OR MATH 441; Recommended: ME 404.",,Open (Restricted),Online,ARRANGED,,,"He, J"
Advanced Gas Dynamics,"Theoretical gas dynamics; fundamental laws and basic equations for subsonic, transonic, and supersonic steady and unsteady flow processes. Same as AE 510. Prerequisite: ME 410.",,Closed,Lecture-Discussion,10:00 AM,11:50 AM,TR,"Stephani, K"
